term,group_count,overall_count,exact_pval,sig,genes
DNA damage response,2,249,0.8710337388461651,FALSE,YJL164C YOL052C-A
membrane organization,1,146,0.8760513024376331,FALSE,YFL014W
vesicle-mediated transport,2,317,0.9426326053599636,FALSE,YGR142W YOR018W
DNA metabolic process,2,321,0.9453865427542116,FALSE,YGR048W YJL164C
cellular nitrogen compound metabolic process,14,1386,0.9496465011579079,FALSE,YCL040W YDL022W YFR053C YGL037C YGR048W YHR087W YJL116C YJL164C YKR080W YMR120C YMR315W YOR317W YOR374W YPL123C
DNA repair,1,208,0.9499279031997729,FALSE,YJL164C
chromatin organization,1,216,0.9554940203607477,FALSE,YGL037C
lipid metabolic process,1,249,0.9726870240627973,FALSE,YOR317W
protein-containing complex assembly,1,375,0.9959033939686792,FALSE,YPL240C
cellular component assembly,1,534,0.9996542511081277,FALSE,YPL240C
