term,group_count,overall_count,exact_pval,sig,genes
cytoskeletal protein binding,11,77,0.7503058591173234,FALSE,YCL029C YCR059C YGR200C YJL201W YKR001C YLR319C YLR429W YNL153C YOR326W YPL155C YPR171W
enzyme regulator activity,38,249,0.751433214671989,FALSE,YAL041W YBL061C YBR036C YBR135W YCR059C YDL135C YDR052C YDR121W YDR211W YER087C-B YER122C YGL105W YGL115W YGL195W YGR083C YGR093W YGR166W YHR071W YIL033C YIL044C YIL090W YJL044C YKR026C YKR068C YKR072C YLR039C YLR319C YLR347C YML097C YMR218C YNL307C YOL144W YOR070C YOR127W YOR371C YPL084W YPL096C-A YPR181C
DNA binding,50,324,0.7565875986249939,FALSE,YBL002W YBL021C YBL023C YBR202W YBR267W YDL042C YDL074C YDL140C YDR052C YDR082W YDR121W YDR226W YDR259C YDR409W YDR451C YDR499W YEL009C YEL055C YER063W YER088C YER148W YER164W YFR013W YFR031C YFR037C YGL043W YGL073W YGL169W YGR140W YGR246C YHL009C YHR206W YIL131C YKL028W YKL032C YKL043W YKR038C YLR355C YLR399C YMR037C YMR043W YNL068C YNL075W YNL167C YNL206C YNL262W YPL122C YPL128C YPL129W YPR065W
lipid binding,17,117,0.7623393139721348,FALSE,YAR002W YBR080C YDR326C YEL031W YGL105W YGL119W YHR073W YHR107C YKL130C YLR190W YML104C YNL231C YNL242W YOR132W YOR270C YPL145C YPR097W
protein-macromolecule adaptor activity,16,116,0.8256778882750567,FALSE,YDR244W YDR259C YDR333C YDR498C YER157W YGL043W YHR027C YHR052W YJR067C YJR090C YJR093C YLR429W YMR129W YMR204C YPL085W YPR171W
DNA-binding transcription factor activity,14,106,0.8592254070521139,FALSE,YBL021C YDR259C YEL009C YGL013C YGL073W YHL009C YHR206W YIL131C YKL043W YMR037C YMR043W YNL167C YPL128C YPR065W
oxidoreductase activity,39,270,0.86151000210235,FALSE,YBR035C YBR115C YBR213W YBR221C YDL066W YDL120W YDL168W YDR098C YDR127W YDR158W YDR518W YEL071W YER069W YER073W YFR030W YGL010W YGL148W YGR204W YHR042W YIL005W YIL043C YIL049W YIL074C YIR034C YJR137C YKL029C YKL216W YLR355C YLR432W YML130C YNL229C YNL240C YNL280C YOL059W YOL126C YPL023C YPL091W YPL252C YPR167C
peptidase activity,9,85,0.9560546072691738,FALSE,YBL091C YBR281C YDR331W YDR349C YER151C YFR004W YHR027C YHR134W YKR087C
enzyme binding,9,86,0.9600014905974241,FALSE,YDR113C YDR131C YGL043W YGL048C YGR246C YKL028W YMR237W YNL167C YOR326W
hydrolase activity,80,567,0.9716733026475102,FALSE,YAL033W YBL055C YBL091C YBR080C YBR092C YBR125C YBR167C YBR227C YBR248C YBR281C YDL042C YDL160C YDL188C YDL219W YDR121W YDR263C YDR331W YDR349C YER043C YER151C YFL037W YFR004W YFR007W YFR009W YFR013W YFR031C YGL099W YGL101W YGL119W YGL150C YGL210W YGR204W YGR208W YGR267C YHR027C YHR074W YHR107C YHR134W YHR169W YHR201C YIL053W YJL035C YJR069C YJR072C YKL033W-A YKL173W YKL215C YKR001C YKR038C YKR043C YKR056W YKR079C YKR084C YKR087C YLL034C YLR059C YLR105C YLR397C YML064C YMR234W YMR281W YNL021W YNL066W YNL085W YNL108C YNL262W YNR053C YNR067C YOL021C YOL042W YOL064C YOR025W YOR084W YOR090C YOR109W YOR117W YOR131C YPL083C YPL101W YPR062W
structural molecule activity,27,261,0.9987925720545181,FALSE,YAR002W YBR251W YDL045W-A YDR237W YFL037W YFR002W YGL092W YGL100W YGL172W YGL206C YGL226C-A YGR193C YHL004W YHR107C YJL002C YJL039C YJR042W YJR102C YKL068W YKL164C YLR110C YML031W YML124C YMR033W YMR129W YNL081C YNR022C
structural constituent of ribosome,6,179,0.999999997117566,FALSE,YBR251W YDL045W-A YDR237W YHL004W YNL081C YNR022C
