term,group_count,overall_count,exact_pval,sig,genes
cell wall organization or biogenesis,3,114,0.3085858180775646,FALSE,YJL158C YJL159W YLR110C
nucleobase-containing compound catabolic process,4,165,0.31102126068624614,FALSE,YAL038W YGL253W YHR174W YOR173W
intracellular monoatomic ion homeostasis,3,116,0.3180164791239924,FALSE,YDR011W YHR175W YOR153W
nucleobase-containing compound transport,3,117,0.3227348984901188,FALSE,YAR002W YBR118W YLL024C
nucleobase-containing small molecule metabolic process,4,172,0.3384181890358931,FALSE,YAL038W YGL253W YHR174W YOR095C
monoatomic ion transport,2,71,0.3429886580432008,FALSE,YHR175W YLL001W
organelle fusion,2,71,0.3429886580432008,FALSE,YDR470C YPL019C
ribosomal small subunit biogenesis,1,25,0.3504913914296861,FALSE,YMR014W
cytoskeleton organization,3,127,0.3698653200500177,FALSE,YER155C YLR206W YNL289W
protein maturation,2,78,0.38631295303931046,FALSE,YHR175W YLL027W
proteolysis involved in protein catabolic process,4,186,0.3934204870151722,FALSE,YAL005C YLL024C YLR207W YPL106C
endocytosis,2,82,0.41053161381617076,FALSE,YGR241C YLR206W
translational elongation,1,31,0.41459029217979393,FALSE,YBR118W
protein lipidation,1,34,0.4442541577149799,FALSE,YOL110W
growth,2,89,0.45177375122566177,FALSE,YMR016C YOL151W
tRNA aminoacylation for protein translation,1,36,0.46319993572678264,FALSE,YLR060W
reproduction,1,37,0.47243209597018887,FALSE,YLR110C
catabolic process,11,615,0.48655174465803985,FALSE,YAL005C YAL038W YEL046C YGL253W YHR174W YLL001W YLL024C YLR207W YOR173W YPL019C YPL106C
amino acid transport,1,40,0.4991976776519509,FALSE,YCL025C
peroxisome organization,1,40,0.4991976776519509,FALSE,YLL001W
protein modification by small protein conjugation or removal,2,99,0.5077997429648071,FALSE,YAL005C YOR138C
chromatin organization,4,216,0.5081550387096216,FALSE,YAR002W YBL006C YEL044W YFR034C
regulation of DNA metabolic process,2,106,0.5447870392411197,FALSE,YDR296W YHR197W
pseudohyphal growth,1,48,0.564189046658656,FALSE,YMR016C
amino acid metabolic process,3,173,0.5723174056110409,FALSE,YEL046C YLR060W YPR035W
organelle inheritance,1,53,0.600500155421295,FALSE,YLL001W
DNA recombination,2,118,0.6036580469238677,FALSE,YDR296W YJR144W
transcription by RNA polymerase II,1,55,0.6141727399995951,FALSE,YML098W
homeostatic process,3,184,0.6147132471931409,FALSE,YDR011W YHR175W YOR153W
cellular respiration,1,56,0.6208346211271243,FALSE,YFR033C
lipid metabolic process,4,249,0.6223572606839982,FALSE,YDR367W YGL001C YLL012W YOL151W
protein glycosylation,1,58,0.6338193043202092,FALSE,YEL036C
ribosomal subunit export from nucleus,1,58,0.6338193043202092,FALSE,YGR245C
vacuole organization,1,63,0.6643902647568667,FALSE,YPL019C
protein targeting,2,133,0.6690543672851128,FALSE,YAL005C YOL110W
chromosome segregation,1,64,0.670194725691474,FALSE,YPL137C
response to oxidative stress,1,78,0.7417664462423403,FALSE,YDR296W
vacuolar transport,1,79,0.7462466688514303,FALSE,YPL019C
rRNA processing,3,233,0.7684947562397941,FALSE,YHR197W YMR014W YOR078W
biosynthetic process,14,973,0.8067239896202165,FALSE,YAL005C YBL006C YBR118W YDR047W YEL046C YER073W YGL001C YIL053W YLL027W YML098W YOR095C YOR236W YOR344C YPR035W
cytoplasmic translation,1,96,0.8116566540879286,FALSE,YAL005C
tRNA metabolic process,2,179,0.8171314427431362,FALSE,YIL003W YLR060W
RNA modification,1,98,0.818160216545275,FALSE,YIL003W
regulation of translation,1,99,0.8213282900185628,FALSE,YML112W
cellular component assembly,7,534,0.822595013871305,FALSE,YBR118W YHR197W YIL003W YLL027W YLR206W YML098W YNL240C
DNA-templated transcription,1,103,0.8334643667739432,FALSE,YML098W
tRNA processing,1,104,0.8363688545986465,FALSE,YIL003W
cellular nitrogen compound metabolic process,20,1386,0.8517399064971809,FALSE,YAL005C YAL038W YAR002W YBL006C YDR047W YDR296W YGL253W YHR174W YHR197W YIL003W YJR144W YLL027W YLR060W YML098W YMR014W YOR078W YOR095C YOR173W YOR236W YOR344C
regulation of organelle organization,2,205,0.8719901772608623,FALSE,YDR296W YHR174W
protein-RNA complex assembly,1,120,0.8765798925653101,FALSE,YHR197W
DNA repair,2,208,0.8772536706802481,FALSE,YAR002W YJR144W
regulation of cell cycle,2,209,0.878963991350705,FALSE,YER155C YGR245C
RNA catabolic process,1,128,0.892850666561575,FALSE,YOR173W
vesicle-mediated transport,3,317,0.9153153733485715,FALSE,YGR241C YJL192C YLR206W
DNA metabolic process,3,321,0.9195476482334207,FALSE,YAR002W YDR296W YJR144W
membrane organization,1,146,0.9221131908526581,FALSE,YMR251W-A
DNA damage response,2,249,0.9318873167558845,FALSE,YAR002W YJR144W
Golgi vesicle transport,1,169,0.9482773509123676,FALSE,YJL192C
chromosome organization,1,181,0.9582578256668433,FALSE,YAR002W
translation,1,189,0.9638281492787484,FALSE,YAL005C
signal transduction,1,215,0.9773294502301091,FALSE,YER155C
protein-containing complex assembly,2,375,0.990292448290217,FALSE,YHR197W YML098W
